transaction_id,customer_id,transaction_time,channel,merchant_category,amount,country,device_id,counterparty_id,injected_pattern,expected_monthly_volume,home_country,amount_to_expected_ratio,cross_border_flag,fraud_risk_score,risk_level,flagged,detected_pattern
TX323281,CUST20087,2026-04-03 12:28:00,ATM,Fuel,5390.09,United States,DEV5495,CP11059,Normal,13701.93,Mexico,0.39338180825620916,1,30,Moderate,0,Behavioral Anomaly
TX323282,CUST20146,2026-05-30 16:19:00,ACH,Electronics,1335.38,United States,DEV5735,CP12608,Normal,4488.98,Canada,0.29747960561196535,1,17,Low,0,Behavioral Anomaly
TX323283,CUST20136,2026-02-25 15:44:00,Card,Gaming,4071.62,United States,DEV1647,CP14378,Normal,23371.68,Canada,0.17421169552210194,1,28,Low,0,Behavioral Anomaly
TX323284,CUST20111,2026-09-04 15:25:00,Wire,Luxury,1383.4,United States,DEV7468,CP12317,Normal,25692.25,United States,0.05384503108914167,0,36,Moderate,0,Behavioral Anomaly
TX323285,CUST20632,2026-09-04 08:53:00,Card,Fuel,579.95,United States,DEV4291,CP12943,Normal,16662.19,United States,0.034806348985337465,0,24,Low,0,Behavioral Anomaly
TX323286,CUST20345,2026-01-18 09:20:00,ACH,Retail,7512.12,United States,DEV6456,CP13854,Normal,21069.16,Mexico,0.356545775911332,1,14,Low,0,Behavioral Anomaly
TX323287,CUST20071,2026-02-04 02:57:00,P2P,Gaming,2204.55,United States,DEV2796,CP14616,Normal,7594.46,India,0.29028397015719354,1,35,Moderate,0,Geo Anomaly
TX323288,CUST20055,2026-01-01 17:36:00,P2P,Luxury,11104.72,Nigeria,DEV2473,CP15291,Normal,23785.44,Brazil,0.46687048883686827,1,56,Moderate,0,Geo Anomaly
TX323289,CUST20379,2026-06-14 21:59:00,Wire,Travel,2275.77,United States,DEV1357,CP13798,Normal,11206.09,Brazil,0.20308332344287794,1,32,Moderate,0,Geo Anomaly
TX323290,CUST20476,2026-06-08 15:26:00,Wire,Grocery,1755.34,United Kingdom,DEV4426,CP15644,Normal,94527.38,Mexico,0.01856964617024189,1,34,Moderate,0,Geo Anomaly
TX323291,CUST20369,2026-05-04 19:38:00,P2P,Fuel,111.65,United States,DEV2352,CP10045,Normal,6578.8,Turkey,0.01697118015443546,1,26,Low,0,Geo Anomaly
TX323292,CUST20099,2026-04-04 08:02:00,ACH,Retail,1459.6,India,DEV7027,CP12589,Normal,22233.45,United States,0.06564883092817353,1,30,Moderate,0,Behavioral Anomaly
TX323293,CUST20012,2026-04-15 06:12:00,Card,Luxury,587.17,United States,DEV6936,CP14637,Normal,42674.17,Mexico,0.013759377159532335,1,36,Moderate,0,Behavioral Anomaly
TX323294,CUST20094,2026-01-02 12:48:00,P2P,Electronics,757.04,United States,DEV6439,CP10411,Normal,30376.71,United States,0.024921724571225785,0,11,Low,0,Behavioral Anomaly
TX323295,CUST20489,2026-06-12 02:05:00,Check,Crypto Exchange,1152.34,Turkey,DEV7586,CP10502,Normal,24678.9,United Arab Emirates,0.04669332911920709,1,32,Moderate,0,Behavioral Anomaly
TX323296,CUST20425,2026-09-10 21:44:00,Wire,Grocery,1441.3,United States,DEV5756,CP12972,Normal,18583.53,Turkey,0.07755792360224349,1,17,Low,0,Geo Anomaly
TX323297,CUST20040,2026-06-26 22:10:00,Card,Services,4816.97,Brazil,DEV2685,CP11020,Normal,15000.28,Mexico,0.3211253389936721,1,23,Low,0,Behavioral Anomaly
TX323298,CUST20167,2026-05-19 07:46:00,Check,Gaming,1037.06,Nigeria,DEV7878,CP15764,Normal,8652.14,United Kingdom,0.11986167583973445,1,38,Moderate,0,Behavioral Anomaly
TX323299,CUST20385,2026-01-21 11:11:00,ACH,Retail,19655.19,United States,DEV7498,CP99999,Repeated Counterparty,1411.81,Mexico,13.921979586488266,1,84,Critical,1,Repeated Counterparty
TX323300,CUST20331,2026-03-12 23:30:00,Card,Fuel,12095.06,United States,DEV3273,CP13987,Normal,13183.58,United States,0.9174336561085835,0,33,Moderate,0,Behavioral Anomaly
TX323301,CUST20023,2026-04-11 13:22:00,ACH,Grocery,6638.67,Mexico,DEV1339,CP12104,Normal,6553.16,United States,1.013048666597489,1,64,High,1,Unusual Amount
TX323302,CUST20594,2026-07-15 16:44:00,Card,Gaming,2084.72,Mexico,DEV6923,CP10090,Normal,10025.62,United States,0.20793925961686158,1,28,Low,0,Behavioral Anomaly
TX323303,CUST20034,2026-08-19 12:06:00,Check,Services,139.46,United States,DEV1237,CP15171,Normal,9495.78,United States,0.01468652390851515,0,24,Low,0,Behavioral Anomaly
TX323304,CUST20274,2026-03-31 10:57:00,Cash Deposit,Travel,1851.1,Canada,DEV5297,CP10289,Normal,31418.12,United States,0.05891822935299757,1,29,Low,0,Behavioral Anomaly
TX323305,CUST20603,2026-03-25 22:02:00,ACH,Crypto Exchange,1129.86,United Arab Emirates,DEV3485,CP13230,Normal,30866.63,United Kingdom,0.0366045791199104,1,28,Low,0,Behavioral Anomaly
TX323306,CUST20514,2026-07-17 23:53:00,P2P,Crypto Exchange,3558.16,United States,DEV2308,CP11301,Normal,5666.83,United States,0.6278924901576366,0,36,Moderate,0,Behavioral Anomaly
TX323307,CUST20322,2026-04-06 09:35:00,Wire,Electronics,1158.5,United States,DEV1325,CP13011,Normal,17564.68,Nigeria,0.06595622578948207,1,26,Low,0,Geo Anomaly
TX323308,CUST20022,2026-03-05 12:34:00,P2P,Grocery,151.32,United States,DEV4486,CP10817,Normal,6596.39,United Kingdom,0.02293982011372887,1,27,Low,0,Geo Anomaly
TX323309,CUST20661,2026-04-08 02:50:00,Cash Deposit,Electronics,510.97,United States,DEV4764,CP12764,Normal,41110.22,Mexico,0.012429269412812678,1,30,Moderate,0,Behavioral Anomaly
TX323310,CUST20450,2026-06-21 10:54:00,P2P,Electronics,566.23,United States,DEV7010,CP12929,Normal,16381.02,Mexico,0.03456622359291424,1,28,Low,0,Geo Anomaly
TX323311,CUST20476,2026-06-04 08:51:00,ACH,Luxury,536.48,Canada,DEV5786,CP13023,Normal,94527.38,Mexico,0.0056753926745880395,1,22,Low,0,Behavioral Anomaly
TX323312,CUST20112,2026-05-03 13:31:00,Check,Electronics,2088.54,India,DEV4447,CP10303,Normal,28069.47,Turkey,0.07440610741848705,1,26,Low,0,Behavioral Anomaly
TX323313,CUST20662,2026-05-01 03:41:00,P2P,Gaming,2148.54,United States,DEV3273,CP10298,Normal,87572.25,Canada,0.024534484382895266,1,37,Moderate,0,Geo Anomaly
TX323314,CUST20616,2026-02-03 18:09:00,ACH,Gaming,1497.53,United States,DEV5620,CP14494,Normal,13875.11,United States,0.10792923443489817,0,23,Low,0,Behavioral Anomaly
TX323315,CUST20429,2026-06-14 10:21:00,ACH,Retail,1018.87,United States,DEV1265,CP12637,Normal,14482.39,United States,0.07035233825356174,0,4,Low,0,Behavioral Anomaly
TX323316,CUST20319,2026-08-10 21:54:00,P2P,Travel,604.68,Turkey,DEV3074,CP15949,Normal,41622.05,United Kingdom,0.014527876450102768,1,22,Low,0,Geo Anomaly
TX323317,CUST20566,2026-04-30 08:22:00,P2P,Electronics,361.89,United States,DEV7359,CP12308,Normal,17242.1,United States,0.020988742670556372,0,18,Low,0,Behavioral Anomaly
TX323318,CUST20188,2026-09-08 14:35:00,ACH,Grocery,596.39,Nigeria,DEV3400,CP15396,Normal,14641.7,United States,0.04073229201527145,1,19,Low,0,Behavioral Anomaly
TX323319,CUST20522,2026-08-02 08:10:00,ACH,Retail,3243.39,United States,DEV3213,CP12358,Normal,113833.78,United States,0.028492333295090436,0,13,Low,0,Behavioral Anomaly
TX323320,CUST20324,2026-08-01 21:15:00,ATM,Luxury,4475.24,United States,DEV1931,CP15167,Normal,21850.96,United States,0.20480747756620304,0,20,Low,0,Behavioral Anomaly
TX323321,CUST20523,2026-03-26 12:18:00,Wire,Luxury,4306.35,United States,DEV5127,CP15458,Normal,22210.01,United States,0.1938923035153969,0,23,Low,0,Behavioral Anomaly
TX323322,CUST20512,2026-08-26 01:43:00,ACH,Crypto Exchange,3873.03,United Arab Emirates,DEV5409,CP11746,Normal,8968.85,United States,0.43183128271740523,1,55,Moderate,0,Behavioral Anomaly
TX323323,CUST20711,2026-08-28 02:28:00,ATM,Grocery,814.56,Mexico,DEV2286,CP14519,Normal,17583.3,Turkey,0.046325775025165924,1,19,Low,0,Behavioral Anomaly
TX323324,CUST20065,2026-06-24 17:13:00,P2P,Grocery,943.15,United States,DEV2786,CP14760,Normal,21489.6,United States,0.04388867172958082,0,14,Low,0,Behavioral Anomaly
TX323325,CUST20064,2026-07-11 15:12:00,Cash Deposit,Electronics,2903.31,Mexico,DEV4099,CP12085,Normal,18495.02,Mexico,0.15697793243802927,0,12,Low,0,Behavioral Anomaly
TX323326,CUST20582,2026-01-18 20:31:00,P2P,Gaming,2094.02,United Kingdom,DEV2989,CP10980,Normal,5143.86,India,0.4070911727768641,1,50,Moderate,0,Geo Anomaly
TX323327,CUST20230,2026-06-16 15:29:00,Card,Grocery,958.54,Mexico,DEV5200,CP15430,Normal,8305.82,United States,0.11540582386808286,1,14,Low,0,Behavioral Anomaly
TX323328,CUST20247,2026-06-16 02:51:00,P2P,Fuel,2451.74,United States,DEV6808,CP12118,Normal,8760.78,Nigeria,0.27985407692009157,1,22,Low,0,Geo Anomaly
TX323329,CUST20259,2026-01-19 18:14:00,P2P,Services,2763.4,United Arab Emirates,DEV1129,CP11700,Normal,6019.35,Mexico,0.45908611394918053,1,43,Moderate,0,Geo Anomaly
TX323330,CUST20230,2026-04-08 17:33:00,Card,Fuel,1291.21,India,DEV6300,CP10073,Normal,8305.82,United States,0.15545846165700677,1,22,Low,0,Behavioral Anomaly
TX323331,CUST20345,2026-08-24 19:25:00,Card,Fuel,648.78,United States,DEV5153,CP13502,Normal,21069.16,Mexico,0.030792874514218884,1,14,Low,0,Behavioral Anomaly
TX323332,CUST20112,2026-05-09 17:26:00,Card,Services,3475.48,United Kingdom,DEV2415,CP14768,Normal,28069.47,Turkey,0.12381708667815958,1,26,Low,0,Behavioral Anomaly
TX323333,CUST20368,2026-01-08 22:46:00,P2P,Fuel,3505.5,United Arab Emirates,DEV3602,CP13216,Normal,49498.36,United States,0.07082052819527758,1,33,Moderate,0,Geo Anomaly
TX323334,CUST20412,2026-05-14 23:11:00,Cash Deposit,Retail,5456.35,United States,DEV6498,CP15636,Normal,9746.84,United Arab Emirates,0.5598070759343542,1,46,Moderate,0,Behavioral Anomaly
TX323335,CUST20614,2026-07-06 16:21:00,Card,Fuel,458.88,United States,DEV3920,CP13970,Normal,29269.12,Brazil,0.01567795683642009,1,20,Low,0,Behavioral Anomaly
TX323336,CUST20147,2026-03-26 15:02:00,P2P,Grocery,221.85,United States,DEV3196,CP12456,Normal,8758.13,India,0.02533074982901601,1,32,Moderate,0,Geo Anomaly
TX323337,CUST20482,2026-03-27 15:23:00,Card,Electronics,2931.74,United States,DEV5762,CP13965,Normal,13387.67,Mexico,0.21898806887232802,1,30,Moderate,0,Behavioral Anomaly
TX323338,CUST20265,2026-08-23 00:57:00,Card,Retail,1785.13,Canada,DEV1348,CP13203,Normal,2702.63,United States,0.6605158678768459,1,35,Moderate,0,Behavioral Anomaly
TX323339,CUST20011,2026-01-28 07:58:00,Card,Travel,276.15,Brazil,DEV2272,CP12895,Normal,24329.81,United Arab Emirates,0.01135027359440949,1,24,Low,0,Behavioral Anomaly
TX323340,CUST20573,2026-06-15 15:15:00,P2P,Luxury,1479.83,Canada,DEV4447,CP11400,Normal,3020.41,United States,0.48994341827765103,1,49,Moderate,0,Geo Anomaly
TX323341,CUST20043,2026-04-22 06:55:00,Card,Luxury,462.02,United States,DEV2769,CP13256,Normal,9386.82,Nigeria,0.04922007666067955,1,19,Low,0,Behavioral Anomaly
TX323342,CUST20223,2026-07-04 22:50:00,Card,Gaming,557.82,United States,DEV7171,CP15497,Normal,14454.54,Brazil,0.03859133531748503,1,32,Moderate,0,Behavioral Anomaly
TX323343,CUST20146,2026-02-23 18:59:00,ACH,Luxury,5553.93,United States,DEV1814,CP11733,Normal,4488.98,Canada,1.2372365214369414,1,56,Moderate,0,Unusual Amount
TX323344,CUST20049,2026-04-04 11:58:00,Card,Electronics,945.41,United States,DEV7551,CP11185,Normal,11588.69,United States,0.08158040296185332,0,18,Low,0,Behavioral Anomaly
TX323345,CUST20589,2026-07-28 10:25:00,Wire,Travel,465.63,United States,DEV1492,CP12938,Normal,7754.34,Mexico,0.060047663630947316,1,28,Low,0,Geo Anomaly
TX323346,CUST20279,2026-04-30 16:56:00,Card,Services,1037.81,United Arab Emirates,DEV1223,CP13698,Geo Anomaly,12208.62,Canada,0.08500633159194076,1,63,High,1,Geo Anomaly
TX323347,CUST20343,2026-09-02 04:46:00,Wire,Services,3380.13,Mexico,DEV7272,CP15179,Normal,5106.84,Turkey,0.6618828864816599,1,47,Moderate,0,Geo Anomaly
TX323348,CUST20340,2026-06-14 19:12:00,P2P,Crypto Exchange,172.64,United States,DEV2819,CP14110,Normal,7195.14,Nigeria,0.023993973710032045,1,27,Low,0,Geo Anomaly
TX323349,CUST20083,2026-06-10 08:47:00,ATM,Crypto Exchange,7641.53,Mexico,DEV1701,CP12608,Normal,3496.81,United States,2.185286017827677,1,70,High,1,Unusual Amount
TX323350,CUST20124,2026-05-12 08:33:00,ATM,Travel,4036.43,United Arab Emirates,DEV7263,CP14380,Normal,11442.52,United States,0.3527570849777846,1,29,Low,0,Behavioral Anomaly
TX323351,CUST20407,2026-01-04 19:11:00,P2P,Grocery,1814.54,Canada,DEV3557,CP10061,Normal,22908.08,United Kingdom,0.07920960639215507,1,33,Moderate,0,Geo Anomaly
TX323352,CUST20100,2026-06-26 11:13:00,Wire,Services,2669.45,United Arab Emirates,DEV4341,CP11915,Normal,15504.28,United States,0.17217503811850662,1,31,Moderate,0,Geo Anomaly
TX323353,CUST20298,2026-02-04 05:33:00,P2P,Luxury,199.8,United Kingdom,DEV2070,CP11801,Normal,3289.06,Canada,0.06074683952253836,1,31,Moderate,0,Geo Anomaly
TX323354,CUST20208,2026-01-24 19:32:00,Check,Crypto Exchange,357.78,Turkey,DEV5393,CP15042,Normal,5360.91,United States,0.06673866936770063,1,24,Low,0,Behavioral Anomaly
TX323355,CUST20469,2026-03-30 17:33:00,ATM,Gaming,566.92,United States,DEV7203,CP99999,Repeated Counterparty,19639.0,Mexico,0.0288670502571414,1,67,High,1,Repeated Counterparty
TX323356,CUST20066,2026-05-16 09:42:00,Check,Retail,241.57,Brazil,DEV6428,CP15425,Normal,3320.96,India,0.07274101464636731,1,32,Moderate,0,Behavioral Anomaly
TX323357,CUST20126,2026-04-12 16:52:00,Card,Fuel,3439.95,Nigeria,DEV5696,CP10132,Normal,16630.45,United States,0.20684647739538015,1,16,Low,0,Behavioral Anomaly
TX323358,CUST20122,2026-09-07 08:23:00,Cash Deposit,Services,1133.84,Canada,DEV4233,CP11910,Normal,24237.75,Canada,0.04677991975327742,0,10,Low,0,Behavioral Anomaly
TX323359,CUST20152,2026-05-06 06:38:00,Card,Crypto Exchange,339.05,Turkey,DEV2550,CP10462,Normal,27357.84,Canada,0.012393156769686496,1,19,Low,0,Behavioral Anomaly
TX323360,CUST20033,2026-01-24 14:45:00,ACH,Gaming,1442.23,United States,DEV5944,CP11631,Normal,5423.5,United States,0.265922374850189,0,26,Low,0,Behavioral Anomaly
TX323361,CUST20572,2026-04-26 02:45:00,P2P,Travel,1282.74,United States,DEV5036,CP12008,Normal,8889.42,United States,0.1442996280972212,0,12,Low,0,Behavioral Anomaly
TX323362,CUST20114,2026-04-28 00:29:00,Wire,Grocery,4666.62,United States,DEV1019,CP12624,Normal,12826.57,Nigeria,0.3638244674920887,1,31,Moderate,0,Geo Anomaly
TX323363,CUST20210,2026-03-30 09:14:00,Card,Travel,598.04,Mexico,DEV7613,CP10419,Normal,14459.15,Canada,0.04136066089638741,1,29,Low,0,Behavioral Anomaly
TX323364,CUST20365,2026-06-16 05:27:00,Card,Electronics,2001.69,United Kingdom,DEV3851,CP10864,Normal,14192.15,United States,0.14104205493882183,1,15,Low,0,Behavioral Anomaly
TX323365,CUST20242,2026-03-14 13:01:00,P2P,Services,11000.79,Brazil,DEV1207,CP13059,Normal,3148.14,United States,3.494377632506814,1,76,High,1,Unusual Amount
TX323366,CUST20292,2026-01-05 11:21:00,ACH,Grocery,3570.28,United States,DEV1736,CP12904,Normal,33201.36,India,0.10753414920352661,1,24,Low,0,Behavioral Anomaly
TX323367,CUST20500,2026-01-09 01:17:00,Card,Grocery,614.86,United States,DEV5726,CP14053,Normal,20571.04,United Arab Emirates,0.02988959235896678,1,20,Low,0,Behavioral Anomaly
TX323368,CUST20077,2026-07-16 01:29:00,ACH,Services,3044.9,United States,DEV2146,CP14787,Normal,16095.84,United States,0.189173103112357,0,22,Low,0,Behavioral Anomaly
TX323369,CUST20743,2026-03-09 17:31:00,P2P,Luxury,2129.07,United States,DEV7858,CP10250,Normal,24174.19,Nigeria,0.08807203054166449,1,28,Low,0,Geo Anomaly
TX323370,CUST20425,2026-09-05 12:05:00,P2P,Travel,3884.82,Brazil,DEV4016,CP12439,Normal,18583.53,Turkey,0.2090463975358826,1,18,Low,0,Geo Anomaly
TX323371,CUST20378,2026-03-20 17:33:00,P2P,Retail,1090.43,United States,DEV6407,CP12632,Normal,12615.34,Canada,0.08643683008147224,1,32,Moderate,0,Geo Anomaly
TX323372,CUST20659,2026-07-23 12:28:00,Wire,Services,5464.02,United States,DEV6427,CP14073,Normal,122017.84,United States,0.0447805009496972,0,17,Low,0,Behavioral Anomaly
TX323373,CUST20242,2026-06-14 09:48:00,Wire,Electronics,752.07,United States,DEV4753,CP13130,Normal,3148.14,United States,0.2388934418418495,0,24,Low,0,Behavioral Anomaly
TX323374,CUST20173,2026-02-02 03:53:00,Card,Luxury,4976.6,United States,DEV3076,CP12103,Normal,39014.54,Turkey,0.12755757212567417,1,19,Low,0,Behavioral Anomaly
TX323375,CUST20078,2026-06-24 07:39:00,P2P,Luxury,14614.85,United States,DEV1069,CP15571,Normal,10603.76,United Arab Emirates,1.3782705379978424,1,65,High,1,Unusual Amount
TX323376,CUST20247,2026-08-25 20:29:00,Card,Retail,971.43,United States,DEV3068,CP12634,Normal,8760.78,Nigeria,0.11088396238691074,1,30,Moderate,0,Behavioral Anomaly
TX323377,CUST20249,2026-06-02 10:59:00,Card,Fuel,1134.56,Nigeria,DEV3556,CP11267,Normal,16679.16,Canada,0.06802261025135559,1,12,Low,0,Behavioral Anomaly
TX323378,CUST20040,2026-05-02 04:24:00,ACH,Fuel,1902.3,Nigeria,DEV5654,CP14489,Normal,15000.28,Mexico,0.12681763273752222,1,14,Low,0,Behavioral Anomaly
TX323379,CUST20250,2026-06-17 20:18:00,Card,Luxury,1455.6,Brazil,DEV4133,CP11302,Normal,11751.5,United States,0.12386503850572267,1,30,Moderate,0,Behavioral Anomaly
TX323380,CUST20051,2026-03-31 09:05:00,Check,Luxury,2144.62,United States,DEV7901,CP15696,Normal,4929.94,United States,0.43501949313784755,0,43,Moderate,0,Behavioral Anomaly
TX323381,CUST20296,2026-07-14 09:19:00,Card,Retail,10984.3,United States,DEV3000,CP11625,Normal,9536.71,United States,1.1517913410389957,0,48,Moderate,0,Unusual Amount
TX323382,CUST20558,2026-04-20 20:12:00,ACH,Travel,1260.43,Turkey,DEV5629,CP14567,Normal,11708.23,United States,0.10765333444935743,1,31,Moderate,0,Behavioral Anomaly
TX323383,CUST20362,2026-09-03 00:26:00,Card,Fuel,633.4,United States,DEV7421,CP12788,Normal,10407.0,Mexico,0.060862880753339094,1,19,Low,0,Behavioral Anomaly
TX323384,CUST20283,2026-06-07 10:14:00,ACH,Electronics,2789.13,Brazil,DEV6270,CP12560,Normal,1932.06,United Kingdom,1.4436042358932952,1,52,Moderate,0,Unusual Amount
TX323385,CUST20632,2026-07-27 17:05:00,ACH,Gaming,871.56,United Kingdom,DEV4835,CP11168,Normal,16662.19,United States,0.05230764983474561,1,35,Moderate,0,Behavioral Anomaly
TX323386,CUST20441,2026-05-30 05:11:00,ACH,Travel,4010.94,United States,DEV4329,CP15447,Normal,9977.57,United States,0.40199567630194527,0,25,Low,0,Behavioral Anomaly
TX323387,CUST20498,2026-01-16 17:48:00,ATM,Travel,430.49,United States,DEV6159,CP10814,Normal,7775.83,United Kingdom,0.055362578657198014,1,12,Low,0,Behavioral Anomaly
TX323388,CUST20004,2026-06-16 18:23:00,Card,Grocery,923.64,United States,DEV4515,CP10923,Normal,12399.16,United Arab Emirates,0.07449214301613981,1,32,Moderate,0,Behavioral Anomaly
TX323389,CUST20167,2026-08-21 03:49:00,Card,Luxury,731.38,India,DEV1178,CP11638,Normal,8652.14,United Kingdom,0.08453168811415442,1,23,Low,0,Behavioral Anomaly
TX323390,CUST20098,2026-05-19 20:15:00,Wire,Services,851.78,United States,DEV2721,CP14510,Normal,33844.56,United States,0.025167412429058025,0,18,Low,0,Behavioral Anomaly
TX323391,CUST20420,2026-03-30 01:05:00,P2P,Crypto Exchange,972.25,Nigeria,DEV3309,CP12468,Normal,21980.53,United Arab Emirates,0.04423232742795556,1,31,Moderate,0,Geo Anomaly
TX323392,CUST20705,2026-07-16 12:34:00,Wire,Crypto Exchange,4140.31,United States,DEV1822,CP15693,Normal,3814.49,India,1.0854163990467929,1,62,High,1,Unusual Amount
TX323393,CUST20111,2026-07-19 01:28:00,Check,Grocery,1614.86,United States,DEV7607,CP11839,Normal,25692.25,United States,0.06285397347449133,0,6,Low,0,Behavioral Anomaly
TX323394,CUST20046,2026-05-28 17:06:00,ATM,Gaming,525.66,India,DEV5035,CP13109,Normal,16243.68,United Arab Emirates,0.032360893590614934,1,18,Low,0,Behavioral Anomaly
TX323395,CUST20183,2026-02-01 12:34:00,Card,Services,6801.92,United Arab Emirates,DEV2705,CP11824,Normal,12244.11,Mexico,0.5555258814238029,1,32,Moderate,0,Behavioral Anomaly
TX323396,CUST20029,2026-04-26 08:15:00,ACH,Electronics,869.15,Canada,DEV5975,CP14886,Normal,5128.41,United States,0.16947747937469898,1,17,Low,0,Behavioral Anomaly
TX323397,CUST20619,2026-02-21 16:20:00,Card,Grocery,1432.89,Mexico,DEV1221,CP10264,Normal,3299.98,Nigeria,0.4342117224952879,1,45,Moderate,0,Behavioral Anomaly
TX323398,CUST20000,2026-08-29 09:48:00,Card,Electronics,1475.39,Nigeria,DEV2808,CP15232,Normal,27306.42,Mexico,0.05403088357975891,1,15,Low,0,Behavioral Anomaly
TX323399,CUST20744,2026-03-07 08:08:00,Card,Services,1675.06,United States,DEV5005,CP10775,Normal,19427.42,United Kingdom,0.086221433417304,1,13,Low,0,Behavioral Anomaly
TX323400,CUST20107,2026-08-23 05:05:00,ATM,Electronics,8563.46,United States,DEV6552,CP15840,Normal,28810.14,United States,0.29723770866785093,0,19,Low,0,Behavioral Anomaly
TX323401,CUST20412,2026-03-18 01:49:00,P2P,Services,989.28,Mexico,DEV7071,CP11604,Normal,9746.84,United Arab Emirates,0.10149751098817668,1,30,Moderate,0,Geo Anomaly
TX323402,CUST20574,2026-07-02 09:29:00,ACH,Gaming,3530.72,India,DEV3937,CP12757,Normal,7172.2,Canada,0.49227851984049525,1,40,Moderate,0,Behavioral Anomaly
TX323403,CUST20421,2026-05-16 16:25:00,P2P,Services,5627.16,Nigeria,DEV4902,CP14469,Normal,19634.57,Nigeria,0.2865945116190474,0,26,Low,0,Behavioral Anomaly
TX323404,CUST20250,2026-05-09 18:56:00,P2P,Grocery,12002.93,United States,DEV3388,CP14324,Normal,11751.5,United States,1.0213955665234227,0,63,High,1,Unusual Amount
TX323405,CUST20080,2026-08-08 02:11:00,Cash Deposit,Fuel,1650.48,United States,DEV4625,CP12881,Normal,3467.12,India,0.476037748909758,1,36,Moderate,0,Behavioral Anomaly
TX323406,CUST20309,2026-02-07 13:22:00,Check,Retail,149.37,United Kingdom,DEV6446,CP14136,Normal,48293.05,United States,0.0030929916416544407,1,13,Low,0,Behavioral Anomaly
TX323407,CUST20433,2026-04-19 16:33:00,ACH,Crypto Exchange,976.87,Nigeria,DEV6919,CP14201,Normal,41716.47,United States,0.02341689025941073,1,35,Moderate,0,Behavioral Anomaly
TX323408,CUST20158,2026-07-05 23:26:00,ACH,Travel,367.0,United States,DEV3294,CP12479,Normal,11358.33,United States,0.032311087985645776,0,16,Low,0,Behavioral Anomaly
TX323409,CUST20377,2026-04-04 15:03:00,P2P,Retail,1273.62,United States,DEV3367,CP15549,Normal,24228.97,United Kingdom,0.05256599847207701,1,23,Low,0,Geo Anomaly
TX323410,CUST20457,2026-08-07 10:17:00,Check,Grocery,3286.49,United States,DEV3759,CP11488,Normal,9097.66,United States,0.3612456389884871,0,13,Low,0,Behavioral Anomaly
TX323411,CUST20254,2026-03-24 04:52:00,Cash Deposit,Services,1660.82,United States,DEV5026,CP14389,Normal,11244.84,United Arab Emirates,0.14769618776256488,1,20,Low,0,Behavioral Anomaly
TX323412,CUST20551,2026-04-26 12:50:00,ATM,Services,2979.84,United States,DEV6688,CP11167,Normal,9241.68,United States,0.32243488196951203,0,24,Low,0,Behavioral Anomaly
TX323413,CUST20325,2026-05-01 11:32:00,Card,Services,1139.44,United States,DEV3670,CP15635,Normal,11878.04,United States,0.09592828446444025,0,12,Low,0,Behavioral Anomaly
TX323414,CUST20734,2026-03-07 14:44:00,ACH,Fuel,3824.97,United States,DEV5919,CP14416,Normal,13214.07,United Kingdom,0.28946191445936037,1,11,Low,0,Behavioral Anomaly
TX323415,CUST20169,2026-01-10 05:34:00,Card,Fuel,11554.65,India,DEV1056,CP13722,Normal,7949.81,United States,1.4534498308764612,1,49,Moderate,0,Unusual Amount
TX323416,CUST20744,2026-04-29 06:09:00,ACH,Fuel,1086.34,United States,DEV5760,CP14464,Normal,19427.42,United Kingdom,0.05591787277981328,1,16,Low,0,Behavioral Anomaly
TX323417,CUST20344,2026-07-08 20:15:00,Cash Deposit,Services,165.82,Mexico,DEV7908,CP14811,Normal,9282.04,Nigeria,0.0178646073492465,1,24,Low,0,Behavioral Anomaly
TX323418,CUST20464,2026-03-28 10:40:00,Card,Electronics,626.29,Mexico,DEV3190,CP10496,Normal,16315.45,United States,0.038386314812033986,1,16,Low,0,Behavioral Anomaly
TX323419,CUST20204,2026-07-08 17:19:00,ACH,Grocery,19921.66,United States,DEV2241,CP14880,Normal,11298.91,United States,1.7631488347106048,0,45,Moderate,0,Unusual Amount
TX323420,CUST20452,2026-06-03 16:19:00,ACH,Travel,1278.65,Brazil,DEV2133,CP11851,Normal,15637.1,India,0.08177027709741576,1,26,Low,0,Behavioral Anomaly
TX323421,CUST20569,2026-06-14 18:43:00,P2P,Retail,3722.02,United States,DEV6411,CP12814,Normal,9599.98,United States,0.3877112243983842,0,23,Low,0,Behavioral Anomaly
TX323422,CUST20043,2026-05-07 15:13:00,Card,Gaming,438.0,United States,DEV3785,CP11551,Normal,9386.82,Nigeria,0.046661169597371634,1,33,Moderate,0,Behavioral Anomaly
TX323423,CUST20378,2026-06-18 11:31:00,ACH,Fuel,1280.1,Nigeria,DEV1051,CP12547,Normal,12615.34,Canada,0.10147170032674505,1,28,Low,0,Behavioral Anomaly
TX323424,CUST20529,2026-07-19 22:32:00,Card,Retail,671.77,United States,DEV5688,CP15727,Normal,51400.76,United States,0.0130692620109119,0,20,Low,0,Behavioral Anomaly
TX323425,CUST20322,2026-03-06 00:54:00,Card,Retail,7582.93,United Kingdom,DEV3122,CP10167,Normal,17564.68,Nigeria,0.431714668300248,1,46,Moderate,0,Behavioral Anomaly
TX323426,CUST20518,2026-02-25 16:17:00,P2P,Luxury,2334.18,United States,DEV3343,CP11973,Normal,7465.64,Brazil,0.3126563831098204,1,29,Low,0,Geo Anomaly
